Gene		 Terms
YBX2:		 GO:0000981 GO:0003677 GO:0003723 
KCNK7:		 GO:0005244 GO:0005267 GO:0022841 
MAP3K2:		 GO:0004672 GO:0004709 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0019901 GO:0046872 GO:0004674 
LEMD3:		 GO:0003677 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
CARHSP1:	 GO:0000981 GO:0003730 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019902 GO:0003730 
RAX:		 GO:0000978 GO:0000981 GO:0000981 GO:0000981 GO:0001228 
COG6:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
THRAP3:		 GO:0000980 GO:0003712 GO:0003712 GO:0003713 GO:0003723 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0030374 GO:0030374 GO:0042809 GO:0046966 GO:0051219 
WBP11:		 GO:0003697 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0050699 
TDRKH:		 GO:0003723 
KCNIP3:		 GO:0000978 GO:0001227 GO:0003677 GO:0003714 GO:0005244 GO:0005267 GO:0005509 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0015459 GO:0044325 
MED16:		 GO:0003712 GO:0003713 GO:0003824 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0030375 GO:0042809 GO:0046966 
NOP58:		 GO:0001094 GO:0003723 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0030515 GO:0051117 GO:0051117 GO:0030515 
GIT1:		 GO:0005096 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0044877 GO:0046872 
UBE2D4:		 GO:0004842 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0061631 GO:0061631 GO:0031625 
ZNF281:		 GO:0000978 GO:0000980 GO:0000981 GO:0000981 GO:0001227 GO:0003700 GO:0003714 GO:0005515 GO:0005515 GO:0043565 GO:0043565 GO:0044212 GO:0046872 GO:0003677 GO:0003700 
ARL2BP:		 GO:0003713 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0030695 
POLR3K:		 GO:0003676 GO:0008270 GO:0001056 GO:0003899 
ZBTB32:		 GO:0000981 GO:0003677 GO:0003714 GO:0005515 GO:0008270 
PRG3:		 GO:0030021 GO:0030021 GO:0030021 GO:0030246 
KLF13:		 GO:0000978 GO:0000981 GO:0000981 GO:0001228 GO:0005515 GO:0005515 GO:0046872 GO:0000981 
SUGT1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
MTO1:		 GO:0003723 GO:0050660 
YARS2:		 GO:0000049 GO:0000049 GO:0003723 GO:0004831 GO:0004831 GO:0004831 GO:0004831 GO:0004831 GO:0005515 GO:0005524 GO:0042803 GO:0042803 GO:0072545 GO:0004831 
COQ6:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0016709 GO:0016712 GO:0071949 GO:0016491 
AMDHD2:		 GO:0005515 GO:0005515 GO:0008448 GO:0008448 GO:0046872 GO:0047419 GO:0008448 
ACOT9:		 GO:0003986 GO:0052689 GO:0047617 
NOSIP:		 GO:0003723 GO:0005515 GO:0005515 GO:0061630 
DERA:		 GO:0004139 GO:0004139 GO:0004139 
MEMO1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
TMX2:		 GO:0003674 
FCF1:		 GO:0003723 
ZBTB12:		 GO:0000981 GO:0003677 GO:0046872 
LSM2:		 GO:0003723 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0017070 GO:0017160 GO:0003723 
VWA7:		 GO:0003674 
SIGLEC9:	 GO:0005515 GO:0030246 
KLK5:		 GO:0004252 GO:0004252 GO:0004252 GO:0005515 GO:0005515 GO:0008233 GO:0008236 
PLLP:		 GO:0005515 GO:0005515 GO:0019911 
SNX24:		 GO:0010314 GO:0032266 GO:0070273 
SLC6A5:		 GO:0015375 GO:0046872 GO:0015375 
STARD10:	 GO:0005515 GO:0008289 GO:0005548 
IFT52:		 GO:0008022 
SH3GLB1:	 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008289 GO:0042802 GO:0042802 GO:0042802 GO:0042803 GO:0045296 
NDUFAF1:	 GO:0005515 GO:0005515 GO:0051082 GO:0051082 
CAB39:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019900 GO:0030295 GO:0043539 GO:0043539 GO:0004674 GO:0004674 
LUC7L2:		 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019899 GO:0003729 
UBE2J1:		 GO:0005524 GO:0031625 GO:0031625 GO:0061631 GO:0061631 
RBMX2:		 GO:0003723 GO:0005515 GO:0005515 GO:0000384 
DHRS7:		 GO:0016491 
ZDHHC9:		 GO:0005515 GO:0016409 GO:0043849 GO:0019706 
MRPS2:		 GO:0003735 GO:0003735 
COQ4:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
UTP11:		 GO:0003723 GO:0003723 GO:0005515 GO:0005515 GO:0005515 
MOB4:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 
RRP7A:		 GO:0003723 GO:0005515 
SBDS:		 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008017 GO:0019843 GO:0043022 
TMED5:		 GO:0005515 
EXOSC1:		 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0004532 
SF3B6:		 GO:0003723 GO:0003723 GO:0003729 GO:0005515 GO:0005515 
EMC9:		 GO:0005515 GO:0005515 
MRPL11:		 GO:0003723 GO:0003723 GO:0003735 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0003735 GO:0070180 GO:0019843 
REXO2:		 GO:0003676 GO:0008408 GO:0000175 
WASHC3:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
NOP16:		 GO:0003723 GO:0003723 
TPRKB:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019901 
RNF11:		 GO:0003677 GO:0004842 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008270 
PPIL1:		 GO:0003755 GO:0003755 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0016018 GO:0097718 GO:0003755 
MED31:		 GO:0005515 GO:0005515 GO:0061630 GO:0003713 
UFC1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0071568 GO:0071568 
CIAO2B:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
MSRB2:		 GO:0003779 GO:0008270 GO:0033743 GO:0033743 GO:0033745 GO:0033743 
MRPS16:		 GO:0003735 GO:0003735 GO:0005515 GO:0003735 
MRPS18C:	 GO:0003735 GO:0070181 GO:0003735 
FIS1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0044877 
PAM16:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
AK6:		 GO:0004017 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0016887 GO:0050145 GO:0004017 GO:0005524 
MRPS23:		 GO:0003723 GO:0003723 GO:0003735 GO:0005515 GO:0005515 
HDGFL3:		 GO:0008017 GO:0008083 GO:0015631 
BOLA1:		 GO:0005515 GO:0005515 GO:0005515 
PTRH2:		 GO:0004045 GO:0005515 GO:0005515 GO:0005515 GO:0004045 
CHMP3:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0031210 GO:0042803 GO:1990381 
STRAP:		 GO:0003723 GO:0003723 GO:0005102 GO:0005515 GO:0005515 GO:0005515 
RTCB:		 GO:0003723 GO:0003723 GO:0003972 GO:0003972 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0017166 GO:0046872 GO:0003972 
FBXO7:		 GO:0004842 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019901 GO:0031625 GO:0043130 GO:0046982 GO:0019901 
SH3BP1:		 GO:0005096 GO:0005096 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0017124 GO:0030215 GO:0005096 GO:0048365 
RAP2C:		 GO:0003713 GO:0005515 GO:0005525 GO:0019003 GO:0003924 GO:0019003 GO:0005525 
CBY1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008013 GO:0008013 GO:0042802 GO:0042803 
STARD13:	 GO:0005096 GO:0005515 GO:0008289 
ZNF337:		 GO:0000981 GO:0003677 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 
OR2W1:		 GO:0004930 GO:0004984 
RHBDD3:		 GO:0004252 
SIT1:		 GO:0005515 GO:0019900 GO:0019900 GO:0042169 GO:0019900 
RABGAP1:	 GO:0005096 GO:0005515 GO:0005515 GO:0005515 GO:0015631 GO:0017137 GO:0017137 GO:0005096 GO:0017137 
NAALAD2:	 GO:0004180 GO:0008236 GO:0008237 GO:0008239 GO:0016805 GO:0046872 GO:0050129 GO:0004180 
HCN4:		 GO:0005222 GO:0005222 GO:0005222 GO:0005248 GO:0005249 GO:0005249 GO:0030552 GO:0042802 GO:0042802 GO:0086041 
ADAM18:		 GO:0004222 GO:0008237 
TSC22D4:	 GO:0000981 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
GRIP1:		 GO:0003713 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008013 GO:0008022 GO:0030159 GO:0035259 GO:0050681 GO:0035259 
NEU2:		 GO:0004308 GO:0004308 GO:0004308 GO:0005515 GO:0005515 GO:0005515 GO:0052794 GO:0052795 GO:0052796 GO:0004308 
DOP1B:		 GO:0003674 
WNK2:		 GO:0004674 GO:0005524 GO:0019869 GO:0019870 GO:0004674 
ZNF330:		 GO:0005515 GO:0008270 GO:0046872 
R3HCC1:		 GO:0003676 
NOC2L:		 GO:0003682 GO:0003682 GO:0003714 GO:0003723 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0031491 GO:0042393 GO:0070491 GO:0003714 GO:0070491 GO:0042393 
RPL36:		 GO:0003723 GO:0003735 GO:0003735 
RWDD3:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
CCDC9:		 GO:0003723 GO:0003723 GO:0005515 
CHTOP:		 GO:0003723 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008327 
PYGO1:		 GO:0005515 GO:0035064 GO:0046872 
SAMHD1:		 GO:0003676 GO:0003697 GO:0003723 GO:0004540 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005525 GO:0008270 GO:0008832 GO:0008832 GO:0008832 GO:0016793 GO:0016793 GO:0032567 GO:0042802 GO:0042802 GO:0004540 GO:0008832 
FAM32A:		 GO:0003723 GO:0005515 
PKP3:		 GO:0005515 GO:0005515 GO:0019899 GO:0019899 GO:0045294 GO:0050839 GO:0098641 GO:0003723 GO:0045182 GO:0045296 
KNSTRN:		 GO:0005515 GO:0005515 
HBS1L:		 GO:0003746 GO:0005525 GO:0003924 
TBX22:		 GO:0000977 GO:0000981 GO:0000981 GO:0001227 GO:0003677 GO:0003700 GO:0005515 GO:0001228 GO:0001102 GO:0000977 
ZNF711:		 GO:0000981 GO:0000981 GO:0005515 GO:0043565 GO:0046872 GO:0003700 GO:0031490 GO:0043565 GO:0000977 
DYRK1B:		 GO:0003713 GO:0004672 GO:0004674 GO:0004712 GO:0004713 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0004674 GO:0003713 
NR2E1:		 GO:0000981 GO:0000981 GO:0000981 GO:0001227 GO:0001228 GO:0003707 GO:0005515 GO:0005515 GO:0008270 GO:0042826 GO:0043565 GO:0000977 GO:0003700 
SALL2:		 GO:0000977 GO:0000981 GO:0000981 GO:0001228 GO:0001228 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0044877 GO:0046872 
L3MBTL1:	 GO:0003682 GO:0003700 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008270 GO:0031491 GO:0031493 GO:0032093 GO:0035064 GO:0035064 GO:0035064 GO:0035064 GO:0035064 GO:0035064 GO:0042393 GO:0042393 GO:0042393 GO:0042802 
CMAHP:		 GO:0030338 GO:0030338 
ZNF175:		 GO:0000977 GO:0000981 GO:0000981 GO:0001227 GO:0001228 GO:0003700 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 
PRKAB1:		 GO:0004672 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0004679 GO:0019901 
MTF2:		 GO:0000977 GO:0035064 GO:0046872 GO:0031491 GO:0035064 GO:0043565 GO:0003700 
WDR45:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019901 GO:1901981 GO:0032266 GO:0080025 
ATP6V0A2:	 GO:0005515 GO:0046961 GO:0051117 
TLN1:		 GO:0001786 GO:0005178 GO:0005200 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0017166 GO:0030274 GO:0035091 GO:0045296 GO:0051015 
KIF3A:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0008574 GO:0017137 GO:0019903 GO:0030507 GO:0008017 GO:0016887 GO:0003777 
JRKL:		 GO:0003677 
TRRAP:		 GO:0003712 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0003712 
NFE2L3:		 GO:0000978 GO:0000981 GO:0000981 GO:0000981 GO:0001227 GO:0003713 GO:0005515 GO:0005515 GO:0000976 GO:0003700 
OR10H1:		 GO:0004984 GO:0004993 GO:0030594 GO:0004930 
RAD54L2:	 GO:0003677 GO:0003678 GO:0005515 GO:0005515 GO:0005515 GO:0005524 
MTCL1:		 GO:0003723 GO:0008017 GO:0042803 GO:0008017 
DCAF1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0030331 GO:1990244 GO:1990244 GO:0030331 
NRXN3:		 GO:0038023 GO:0046872 GO:0050839 GO:0097109 
KDM3A:		 GO:0000979 GO:0003700 GO:0005506 GO:0005515 GO:0005515 GO:0005515 GO:0032454 GO:0050681 GO:0051213 GO:0032454 GO:0000976 GO:0031490 
TCAF1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0044325 GO:0044325 GO:0044325 
MFHAS1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005525 GO:0031625 GO:0051721 
CHST2:		 GO:0001517 GO:0001517 GO:0008146 GO:0001517 
RBM19:		 GO:0003723 GO:0003723 GO:0003723 
DAAM1:		 GO:0003779 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0017048 GO:0042802 GO:0042802 
DAGLA:		 GO:0016787 GO:0046872 
PLXND1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0017154 GO:0019904 GO:0017154 
HECTD4:		 GO:0004842 
WASHC2C:	 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005546 GO:0005547 GO:0010314 GO:0032266 GO:0043325 GO:0070273 GO:0080025 GO:1905394 GO:1905394 
ZNF451:		 GO:0000981 GO:0000981 GO:0003714 GO:0005515 GO:0005515 GO:0005515 GO:0046872 GO:0061665 GO:0000979 
USP15:		 GO:0004197 GO:0004197 GO:0004843 GO:0004843 GO:0004843 GO:0004843 GO:0004843 GO:0005160 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0036459 GO:0036459 GO:0042802 GO:0046332 GO:0046332 GO:0046332 GO:0046332 GO:0061649 
FARP1:		 GO:0005089 GO:0008092 GO:0030676 GO:0030676 
MARF1:		 GO:0003674 GO:0003723 
RIPOR2:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0042802 GO:0071889 
PLEKHM1:	 GO:0046872 
TLN2:		 GO:0003779 GO:0005198 GO:0005200 GO:0005515 GO:0005515 GO:0005515 GO:0051015 
RAPGEF2:	 GO:0005088 GO:0005088 GO:0005088 GO:0005096 GO:0005509 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0017034 GO:0017034 GO:0017034 GO:0017034 GO:0017034 GO:0017034 GO:0017034 GO:0017034 GO:0019992 GO:0030165 GO:0030165 GO:0030165 GO:0030552 GO:0031697 GO:0050699 GO:0050699 GO:0070300 GO:0030552 GO:0030552 GO:0030552 GO:0030553 GO:0030553 
IRS2:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019901 GO:0019903 GO:0019904 GO:0071889 GO:0005158 GO:0043548 
GPSM3:		 GO:0003674 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0030695 
MYO5A:		 GO:0000146 GO:0003723 GO:0005509 GO:0005515 GO:0005516 GO:0005524 GO:0017137 GO:0017137 GO:0017137 GO:0017137 GO:0017137 GO:0017137 GO:0017137 GO:0017137 GO:0017137 GO:0017137 GO:0017137 GO:0017137 GO:0017137 GO:0042802 GO:0051015 GO:0097718 
TESMIN:		 GO:0046872 GO:0000977 
DTNA:		 GO:0005515 GO:0005515 GO:0005515 GO:0008270 GO:0030165 
LOXL2:		 GO:0004720 GO:0004720 GO:0004720 GO:0004720 GO:0005044 GO:0005507 GO:0005509 GO:0005515 GO:0005515 GO:0009055 GO:0070492 GO:0004720 
CRYBG1:		 GO:0003674 GO:0030246 
TRAF6:		 GO:0004842 GO:0004842 GO:0004842 GO:0004842 GO:0004842 GO:0004842 GO:0004842 GO:0004842 GO:0004842 GO:0004842 GO:0004842 GO:0004842 GO:0004842 GO:0005164 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008270 GO:0019901 GO:0019901 GO:0031435 GO:0031624 GO:0031625 GO:0031996 GO:0042802 GO:0042802 GO:0042802 GO:0042802 GO:0042802 GO:0042826 GO:0043422 GO:0047485 GO:0061630 GO:0004842 GO:0005164 
MAP4K5:		 GO:0004672 GO:0004674 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0008349 GO:0004674 
HYOU1:		 GO:0005515 GO:0005515 GO:0005524 GO:0051087 
RNF115:		 GO:0004842 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 GO:0061630 GO:0061630 
LINC00588:	 GO:0005515 
ATG4B:		 GO:0004175 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008234 GO:0004197 
TBL2:		 GO:0003723 GO:0019901 GO:0031369 GO:0051219 
WIPI2:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0032266 GO:0032266 GO:0080025 GO:0080025 GO:0032266 GO:0080025 
SPEF1:		 GO:0003674 GO:0005515 GO:0008017 GO:0008017 
TTLL3:		 GO:0005524 GO:0070735 GO:0070736 
TELO2:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019901 GO:0019901 GO:0019901 GO:0019901 GO:0044877 GO:0051879 GO:0060090 GO:0042162 GO:0051879 
MMACHC:		 GO:0005515 GO:0005515 GO:0016491 GO:0016491 GO:0031419 GO:0032451 GO:0033787 GO:0033787 GO:0042803 GO:0043295 GO:0071949 GO:0033787 GO:0032451 GO:0071949 
LAS1L:		 GO:0003723 GO:0003723 GO:0004519 
AFG3L2:		 GO:0004222 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0008237 GO:0008270 GO:0051082 
AMMECR1:	 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
UGT2A1:		 GO:0015020 GO:0008194 
CCL27:		 GO:0005515 GO:0005515 GO:0031728 GO:0008009 
KLF12:		 GO:0000977 GO:0000981 GO:0000981 GO:0001227 GO:0003677 GO:0003700 GO:0003714 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 GO:0000981 
